image,question,answer,split
butterfly_064.jpg,Phần thân của con bướm có màu gì?,Thân con bướm có các vằn đen trắng. ,train
butterfly_064.jpg,Con bướm có đang xòe cánh không?,"Có, con bướm đang xòe cánh khi đậu.",train
butterfly_065.jpg,Con bướm đang đậu trên loại hoa nào?,Con bướm đang đậu trên bông hoa hồng. ,train
butterfly_065.jpg,Màu sắc chủ đạo của cánh bướm là gì?,Cánh bướm có màu vàng nhạt và đen. ,train
butterfly_065.jpg,Trong ảnh có xuất hiện chữ viết không?,Có dòng chữ trắng ở góc trên phải. ,train
butterfly_065.jpg,Có phải bướm đang đậu trên lá không?,"Không, con bướm đang đậu trên cánh hoa.",train
butterfly_066.jpg,Con bướm đang đậu trên bông hoa màu gì?,Nó đang đậu trên bông hoa màu hồng. ,train
butterfly_066.jpg,Cánh bướm có màu sắc như thế nào?,Cánh bướm màu đen có dải màu cam. ,train
butterfly_066.jpg,Nhị của bông hoa có đặc điểm gì?,Nhị hoa có màu cam và rất dài. ,train
butterfly_066.jpg,Con bướm có đốm trắng ở cánh không?,"Có, phía trên cánh có vài đốm trắng.",train
butterfly_067.jpg,Con bướm đang ở vị trí nào trong ảnh?,Nó đang đậu trên những bông hoa trắng. ,train
butterfly_067.jpg,Màu sắc của con bướm này là gì?,Con bướm có màu cam và đốm đen. ,train
butterfly_067.jpg,Con vật nào khác xuất hiện trong ảnh?,Có một con bọ nhỏ ở phía dưới. ,train
butterfly_067.jpg,Cánh bướm có đang mở rộng không?,"Có, con bướm đang xòe rộng đôi cánh.",train
butterfly_068.jpg,Con bướm đang hút mật ở loại hoa nào?,Con bướm đang hút mật trên hoa đỏ. ,train
butterfly_068.jpg,Cánh bướm có màu sắc và hoa văn gì?,Cánh bướm có màu cam đen và trắng. ,train
butterfly_068.jpg,Cánh hoa có những màu sắc nào?,Cánh hoa có màu đỏ và màu hồng. ,train
butterfly_068.jpg,Con bướm có râu dài không?,"Có, hai chiếc râu của nó rất mảnh.",train
butterfly_069.jpg,Con bướm đang đậu trên bề mặt gì?,Nó đang đậu trên một tảng đá trắng. ,train
butterfly_069.jpg,Màu sắc của con bướm này như thế nào?,Con bướm có màu cam họa tiết đen. ,train
butterfly_069.jpg,Xung quanh tảng đá có thực vật gì?,Xung quanh có nhiều cỏ xanh và lá. ,train
butterfly_069.jpg,Con bướm có đang bay không?,"Không, con bướm đang đứng yên trên đá.",train
butterfly_070.jpg,Con bướm này có màu sắc gì đặc biệt?,Cánh bướm có màu tím và cầu vồng. ,train
butterfly_070.jpg,Nó đang đậu trên vật thể gì trong ảnh?,Nó đang đậu trên một cành cây khô. ,train
butterfly_070.jpg,Phông nền phía sau con bướm màu gì?,Phông nền phía sau là màu xanh lá. ,train
butterfly_070.jpg,Cánh bướm có đốm trắng không?,"Có, rìa cánh có rất nhiều đốm trắng.",train
butterfly_071.jpg,Con bướm đang đậu trên loại lá nào?,Con bướm đang đậu trên những lá dương xỉ xanh. ,train
butterfly_071.jpg,Cánh bướm có màu sắc và họa tiết gì?,Cánh bướm màu xanh dương có nhiều đốm trắng. ,train
butterfly_071.jpg,Có bao nhiêu con bướm xuất hiện trong ảnh?,Chỉ có một con bướm duy nhất trong ảnh này. ,train
butterfly_071.jpg,Có phải con bướm đang bay không?,"Không, con bướm đang đậu yên trên lá.",train
butterfly_072.jpg,Con bướm đang làm gì trong bức ảnh?,Con bướm đang hút mật trên chùm hoa rực rỡ. ,train
butterfly_072.jpg,Cánh của con bướm này có đặc điểm gì?,Cánh của nó có đặc tính trong suốt nhìn thấu. ,train
butterfly_072.jpg,Chùm hoa trong ảnh có những màu sắc nào?,Chùm hoa có màu đỏ và màu cam tươi. ,train
butterfly_072.jpg,Con bướm có màu xanh dương không?,"Không, cánh bướm trong suốt có viền màu đen.",train
butterfly_073.jpg,Có bao nhiêu con bướm trong bức ảnh này?,Có hai con bướm đang đậu sát vào nhau. ,train
butterfly_073.jpg,Màu sắc của đôi bướm này như thế nào?,Chúng có màu nâu nhạt và các đốm đỏ. ,train
butterfly_073.jpg,Chúng đang đậu ở môi trường thiên nhiên nào?,Đôi bướm đang đậu giữa những tán lá xanh. ,train
butterfly_073.jpg,Hai con bướm có đang bay không?,"Không, hai con bướm đang đậu rất yên bình.",train
butterfly_074.jpg,Con bướm đang đậu trên bông hoa màu gì?,Con bướm đang đậu trên bông hoa màu vàng. ,train
butterfly_074.jpg,Cánh bướm có họa tiết và màu sắc gì?,Cánh bướm màu trắng có các vân màu đen. ,train
butterfly_074.jpg,Phần thân của con bướm có màu sắc gì?,Thân con bướm có các vằn màu đen trắng. ,train
butterfly_074.jpg,Con bướm có đang xòe cánh rộng không?,"Có, con bướm đang xòe cánh khi đậu hoa.",train
butterfly_075.jpg,Con bướm đang đậu trên loại hoa nào?,Con bướm đang đậu trên một bông hoa hồng. ,train
butterfly_075.jpg,Màu sắc chủ đạo của cánh bướm là gì?,Cánh bướm có màu vàng nhạt và màu đen. ,train
butterfly_075.jpg,Trong ảnh có xuất hiện dòng chữ viết không?,Có dòng chữ trắng ở phía góc trên phải. ,train
butterfly_075.jpg,Có phải bướm đang đậu trên lá xanh không?,"Không, con bướm đang đậu trên cánh hoa.",train
butterfly_076.jpg,Con bướm đang đậu trên bông hoa màu gì?,Nó đang đậu trên một bông hoa màu hồng. ,train
butterfly_076.jpg,Cánh bướm có màu sắc nổi bật như thế nào?,Cánh bướm màu đen có dải màu cam đậm. ,train
butterfly_076.jpg,Nhị của bông hoa hồng có đặc điểm gì?,Nhị hoa có màu cam và vươn rất dài. ,train
butterfly_076.jpg,Con bướm có đốm trắng ở phía cánh không?,"Có, phía trên cánh có vài đốm trắng nhỏ.",train
butterfly_077.jpg,Con bướm đang ở vị trí nào trong ảnh?,Nó đang đậu trên những bông hoa trắng nhỏ. ,train
butterfly_077.jpg,Màu sắc của con bướm này là màu gì?,Con bướm có màu cam và nhiều đốm đen. ,train
butterfly_077.jpg,Con vật nào khác cùng xuất hiện trong ảnh?,Có một con bọ nhỏ ở phía bên dưới. ,train
butterfly_077.jpg,Cánh bướm có đang mở rộng hoàn toàn không?,"Có, con bướm đang xòe rộng đôi cánh cam.",train
butterfly_078.jpg,Con bướm đang hút mật ở loại hoa nào?,Con bướm đang hút mật trên bông hoa đỏ. ,train
butterfly_078.jpg,Cánh bướm có màu sắc và hoa văn gì?,Cánh bướm có màu cam đen và màu trắng. ,train
butterfly_078.jpg,Cánh hoa có những màu sắc nổi bật nào?,Cánh hoa có màu đỏ và màu hồng nhạt. ,train
butterfly_078.jpg,Con bướm có đôi râu dài hay không?,"Có, hai chiếc râu của nó rất mảnh dài.",train
butterfly_079.jpg,Con bướm đang đậu trên bề mặt cứng nào?,Nó đang đậu trên một tảng đá màu trắng. ,train
butterfly_079.jpg,Màu sắc của con bướm này như thế nào?,Con bướm có màu cam và họa tiết đen. ,train
butterfly_079.jpg,Xung quanh tảng đá có những thực vật gì?,Xung quanh có nhiều cỏ xanh và lá cây. ,train
butterfly_079.jpg,Con bướm có đang bay lượn hay không?,"Không, con bướm đang đứng yên trên tảng đá.",train
butterfly_080.jpg,Con bướm này có màu sắc gì rất đặc biệt?,Cánh bướm có màu tím và sắc cầu vồng. ,train
butterfly_080.jpg,Nó đang đậu trên vật thể gì trong ảnh?,Nó đang đậu trên một cành cây khô nhỏ. ,train
butterfly_080.jpg,Phông nền phía sau con bướm có màu gì?,Phông nền phía sau là màu xanh lá cây. ,train
butterfly_080.jpg,Cánh bướm có các đốm trắng hay không?,"Có, rìa cánh có rất nhiều đốm trắng nhỏ.",train
butterfly_081.jpg,Đây là con gì?,Đây là một con bướm trắng có vân đen.,train
butterfly_081.jpg,Con bướm đang đậu trên cái gì?,Nó đang đậu trên một bông hoa màu tím.,train
butterfly_081.jpg,Có bao nhiêu con bướm trong ảnh?,Chỉ có một con bướm đang đậu hút mật.,train
butterfly_081.jpg,Cánh bướm có màu vàng không?,"Không, cánh bướm có màu trắng và đen.",train
butterfly_082.jpg,Con bướm đang đậu trên vật thể gì?,Con bướm đang đậu trên một chiếc lá xanh.,train
butterfly_082.jpg,Màu sắc nổi bật trên cánh bướm là gì?,Màu sắc nổi bật nhất là màu đỏ cam.,train
butterfly_082.jpg,Trên cánh bướm có họa tiết gì đặc biệt?,Trên cánh có bốn đốm lớn giống hình mắt.,train
butterfly_082.jpg,Con bướm có đang xòe cánh không?,"Có, con bướm đang xòe rộng đôi cánh.",train
butterfly_083.jpg,Con bướm này có màu sắc chủ đạo là gì?,Màu sắc chủ đạo của nó là xanh dương.,train
butterfly_083.jpg,Viền cánh của con bướm có màu gì?,Viền cánh của con bướm có màu đen.,train
butterfly_083.jpg,Con bướm đang đậu trên bông hoa màu gì?,Nó đang đậu trên những bông hoa đỏ.,train
butterfly_083.jpg,Cánh bướm có đốm trắng không?,"Có, viền đen có một vài đốm trắng nhỏ.",train
butterfly_084.jpg,Con bướm đang đậu ở đâu?,Con bướm đang đậu trên mặt đường bê tông.,train
butterfly_084.jpg,Cánh bướm có những màu sắc nào?,Cánh bướm có màu đen cam và trắng.,train
butterfly_084.jpg,Hình dáng của dải màu cam như thế nào?,Dải màu cam chạy ngang qua đôi cánh.,train
butterfly_084.jpg,Con bướm có đang bay không?,"Không, con bướm đang đứng yên dưới đất.",train
butterfly_085.jpg,Con bướm đang làm gì?,Con bướm đang đậu trên chùm hoa đỏ.,train
butterfly_085.jpg,Màu sắc của cánh bướm này là gì?,Cánh bướm có màu hồng nhạt và đen.,train
butterfly_085.jpg,Nền của bức ảnh có màu gì?,Nền của bức ảnh có màu hồng mờ.,train
butterfly_085.jpg,Con bướm có màu xanh lá không?,"Không, con bướm có màu hồng và đen.",train
butterfly_086.jpg,Con bướm đang đậu trên bộ phận nào?,Con bướm đang đậu trên một chiếc lá.,train
butterfly_086.jpg,Màu sắc của cánh bướm này như thế nào?,Cánh bướm có rất nhiều màu sắc sặc sỡ.,train
butterfly_086.jpg,Trên cánh bướm có bao nhiêu đốm tròn?,Có bốn đốm tròn lớn ở rìa cánh.,train
butterfly_086.jpg,Đây có phải là bướm chúa không?,"Không, đây là loại bướm có màu đa sắc.",train
butterfly_087.jpg,Con bướm này có màu gì chủ đạo?,Nó có màu xanh dương nhạt chủ đạo.,train
butterfly_087.jpg,Trên cánh bướm có các đốm màu gì?,Trên cánh bướm có các đốm màu đen.,train
butterfly_087.jpg,Con bướm đang đậu ở đâu?,Nó đang đậu giữa những đám lá xanh.,train
butterfly_087.jpg,Cánh bướm có viền màu trắng không?,"Có, rìa cánh có một đường viền trắng.",train
butterfly_088.jpg,Đây là con bướm hay con ngài?,Đây là một con ngài có kích thước lớn.,train
butterfly_088.jpg,Màu sắc của đôi cánh này là gì?,Cánh có màu đỏ nâu xám và trắng.,train
butterfly_088.jpg,Con vật đang đậu trên loại cây nào?,Nó đang đậu trên một cây có gai.,train
butterfly_088.jpg,Cánh của nó có họa tiết hình gì?,"Có hai hình trăng khuyết màu trắng lớn.",train
butterfly_089.jpg,Con bướm đang đậu trên loại hoa nào?,Con bướm đậu trên bông hoa màu tím.,train
butterfly_089.jpg,Màu sắc của mặt dưới cánh bướm là gì?,Mặt dưới cánh có màu xám đốm đen.,train
butterfly_089.jpg,Trong ảnh có bao nhiêu bông hoa tím?,Có một bông hoa tím nở rộ chính.,train
butterfly_089.jpg,Con bướm có đốm cam trên cánh không?,"Có, vài đốm cam nhỏ ở rìa cánh.",train
butterfly_090.jpg,Con bướm đang đậu trên bề mặt gì?,Con bướm đang đậu trên một thân cây.,train
butterfly_090.jpg,Cánh của nó ở tư thế nào?,Con bướm đang khép cánh lại khi đậu.,train
butterfly_090.jpg,Họa tiết nổi bật nhất trên cánh là gì?,Họa tiết nổi bật là một hình mắt lớn.,train
butterfly_090.jpg,Con bướm có màu vàng tươi không?,"Không, cánh bướm có màu nâu và xám.",train
butterfly_091.jpg,Con bướm trong ảnh có họa tiết gì đặc biệt?,Cánh bướm có các sọc đen trên nền trắng.,train
butterfly_091.jpg,Phần đuôi cánh bướm có màu gì?,Đuôi cánh có đốm màu vàng và xanh dương.,train
butterfly_091.jpg,Con bướm đang ở tư thế nào?,Con bướm đang xòe rộng đôi cánh đối xứng.,train
butterfly_091.jpg,Có phải con bướm đang đậu trên hoa không?,"Không, con bướm đang đậu trên tán lá mờ.",train
butterfly_092.jpg,Có bao nhiêu con bướm trong bức ảnh này?,Có tất cả bốn con bướm đang đậu tập trung.,train
butterfly_092.jpg,Những con bướm đang đậu trên vật thể gì?,Chúng đang đậu trên một miếng vỏ chuối chín.,train
butterfly_092.jpg,Cánh của đàn bướm này có màu gì?,Cánh bướm có màu trắng với gân đen.,train
butterfly_092.jpg,Bề mặt bên dưới miếng chuối có màu gì?,"Bề mặt bên dưới có màu xanh dương đậm.",train
butterfly_093.jpg,Con bướm đang đậu trên loại cây nào?,Nó đang đậu trên một cành hoa hồng.,train
butterfly_093.jpg,Cánh bướm có họa tiết như thế nào?,Cánh có họa tiết caro đen và trắng.,train
butterfly_093.jpg,Bông hoa trong ảnh có màu gì?,Bông hoa nhỏ có màu hồng tím nhạt.,train
butterfly_093.jpg,Con bướm có râu dài hay không?,"Có, hai chiếc râu của nó hướng lên trên.",train
butterfly_094.jpg,Con bướm đang đậu trên bề mặt gì?,Con bướm đang đậu trên nền đất đá.,train
butterfly_094.jpg,Màu sắc chủ đạo của con bướm này là gì?,Màu chủ đạo của nó là xanh dương đậm.,train
butterfly_094.jpg,Rìa cánh bướm có họa tiết gì?,Rìa cánh có các đường viền màu xanh nhạt.,train
butterfly_094.jpg,Trên cánh có đốm màu cam không?,"Có, vài đốm cam nhỏ xuất hiện ở rìa.",train
